,Date,Tweet,Sentiment_Score
22897,2016-04-20,'The European Union Charges Google With Anti-Trust Violations | Deadline https://t.co/RapqhjXT2p $GOOGL',-4.0
22898,2016-04-20,'RT @CNNMoneyInvest: 25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22899,2016-04-20,'$goog $googl https://t.co/vmUh8Io9kU',0.0
22900,2016-04-20,"""Alphabet's CEO Larry Page and President Sergey Brin each earned just $1 in total comp $GOOGL""",0.0
22901,2016-04-20,'Alphabet CFO Ruth Porat earned $31M in her first year $395K salary $5M bonus $25.1M stock awards and $549K other $GOOGL',3.0
22902,2016-04-20,"'Google CEO Sundar Pichai earned $100.5M at the helm of Google - $652,500 in salary and $99.83M in stock awards $GOOGL'",3.0
22903,2016-04-20,'RT @CNNMoneyInvest: 25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22904,2016-04-20,"'RT @andreascseh: #EU widens battle with #Google $GOOGL $AAPL $MSFT looks like ""others"" could win #Linux?https://t.co/Q6prgSS5lN https://t.c\xc9'",5.0
22905,2016-04-20,"'Early movers: $KO, $DISH, $TUP, $NLSN, $GOOGL &amp; more https://t.co/DHjXPPhsnd'",0.0
22906,2016-04-20,'$GOOGL $AMZN:\r\rGot a Hot Seller on Amazon? Prepare for E-Tailer to Make One Too:\r\rhttps://t.co/i0GNmfUOpM',0.0
22907,2016-04-20,'RT @CNNMoneyInvest: 25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22908,2016-04-20,'25 highest-paying companies in America: https://t.co/8cEbXL11zR via jjsahadi $GOOGL https://t.co/rfxnbAgiNw https://t.co/rpAfNJFnjC',0.0
22909,2016-04-20,'RT @CNNMoneyInvest: 25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22910,2016-04-20,'RT @CNNMoneyInvest: 25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22911,2016-04-20,'25 highest-paying companies in America: https://t.co/UdqGKLfj9N via @jjsahadi $GOOGL https://t.co/Nfac3xQfjP',0.0
22912,2016-04-20,"'RT @andreascseh: #EU widens battle with #Google $GOOGL $AAPL $MSFT looks like ""others"" could win #Linux?https://t.co/Q6prgSS5lN https://t.c\xc9'",5.0
22913,2016-04-20,"'#EU widens battle with #Google $GOOGL $AAPL $MSFT looks like ""others"" could win #Linux?https://t.co/Q6prgSS5lN https://t.co/qly9FGbWYs'",5.0
22914,2016-04-20,'Early movers:\r\r$KO $DISH $TUP $NLSN $GOOGL\r$YHOO $INTC $GPN $GME $VMW\r$YUM $KKR $UAL $ISRG $LXK \r\rhttps://t.co/jR8LnGVSez',0.0
22915,2016-04-20,"'Early movers: $KO, $DISH, $TUP, $NLSN, $GOOGL &amp; more\rhttps://t.co/hr8ibLCzvc'",0.0
22916,2016-04-20,'@gr8estbot shudbe tweeting today\runusual options activity $AAPL $AMZN $BIDU $FB $GLD $GOOG $GOOGL $IWM $NFLX $PCLN $QQQ $SPY $TLT $TSLA $USO',0.0
22917,2016-04-20,'@CraigScott31 if found guilty can be charged up to 10% of global revenue with a max of 7 billion!! Yikes $GOOGL',-6.0
22918,2016-04-20,'EU files antitrust charges against Google $GOOGL https://t.co/j0Za8Ogeal',-2.0
22919,2016-04-20,'Will $GOOGL New Meta Ad Exchange Be Named \xd4Monopoly\xd5? \rhttps://t.co/MzRwJxajqY #programmatic #advertising #publishers #advertisers #adtech',0.0
22920,2016-04-20,"'RT @CraigScott31: $GOOGL\r\rRumor of EU action kept pressure on stock yesterday.\r\rFormal filing today, if can hold up, good sign.'",2.0
22921,2016-04-20,'$googl ind 777.54-778.95...That is higher....Tomorrow is earnings...Inflated IV...',0.0
22922,2016-04-20,'RT @theflynews: European Commission charges Google with abusing market dominance of Android $GOOG $GOOGL: Full Story https://t.co/5ZoRKnGJ1G',-5.0
22923,2016-04-20,'RLYP Day High\rSee Here ---&gt; https://t.co/5wv4xf5bhg\r\r$RLYP $PX $GOOGL #stockmarket',0.0
22924,2016-04-20,'Fellow #StockNerds this video Contains the potential trajectories for $GLD $SLV $GOOGL &amp; $FB https://t.co/llFSrZctNo https://t.co/Q2BD9yjXOE',3.0
22925,2016-04-20,'Explore #fundamental numbers and pros and cons for $GOOGL https://t.co/Owxrc2NCYr',0.0
22926,2016-04-20,"'AT&amp;T: Be Afraid, Be Very Afraid https://t.co/Mfqan2Y6ur $T, $GOOGL, $GOOG'",-4.0
22927,2016-04-20,"'$GOOGL\r\rRumor of EU action kept pressure on stock yesterday.\r\rFormal filing today, if can hold up, good sign.'",2.0
22928,2016-04-20,'$GOOGL:\r\rEU Sends Objections Over Android Pacts With Manufacturers:\r\rhttps://t.co/i6qdAjGP1x',0.0
22929,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/et6Vv4vgqS $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
22930,2016-04-20,'#EU widens battle with Google: https://t.co/sqXCEYt4qZ #FT $GOOGL',-1.0
22931,2016-04-20,'RT @businessinsider: Apple iOS App Store spending has exploded in China $AAPL $GOOG $GOOGL https://t.co/E80EYq46SU https://t.co/Zn7DsjUCSl',0.0
22932,2016-04-20,'RT @theflynews: European Commission charges Google with abusing market dominance of Android $GOOG $GOOGL: Full Story https://t.co/5ZoRKnGJ1G',-5.0
22933,2016-04-20,'$GS $GOOGL:\r\rFive Things You Need to Know to Start Your Day:\r\rhttps://t.co/OM6AXWJxqU',0.0
22934,2016-04-20,'HMTV Quotes\rSee Here ---&gt; https://t.co/1wzUNtJyR7\r\r$HMTV $GOOGL $URRE #investing',0.0
22935,2016-04-20,'RT @labboudles: First JV with fellow Gadfly @ShiraOvide --&gt;  Google has plenty of reasons to be paranoid about Android $GOOGL https://t.co/\xc9',0.0
22936,2016-04-20,"'Popular: $BIDU, $GOOGL, $KNDI, $USD, $ARMH, $SUNE, $NLSN, $TWTR, $ABT, $YUM, $PBR, $UUP, $SIL, $GE, $TSEM'",3.0
22937,2016-04-20,"'EU charges Google with Android dominance https://t.co/lKIRxiHMZJ $GOOG, $GOOGL'",-2.0
22938,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/hLuZOnxgtb $MSFT, $ACN, $GE, $GOOG, $GOOGL,""",1.0
22939,2016-04-20,'EU charges Google with Android dominance https://t.co/ufLCgAa7cW $GOOG $GOOGL',-2.0
22940,2016-04-20,"""RT @SA_EditorPicks: IBM's Cloud: Jim Comfort On Competitive Advantages - IBM Exclusive Interview (Part 2) https://t.co/TykKYJMWLN $AMZN $GO\xc9""",8.0
22941,2016-04-20,"'RT SeekingAlpha: AT&amp;T: Be Afraid, Be Very Afraid https://t.co/8m30xTB86N $GOOGL $GOOG $T'",-4.0
22942,2016-04-20,"""IBM's Cloud: Jim Comfort On Competitive Advantages - IBM Exclusive Interview (Part 2) https://t.co/Tc9ZrjT5i9 $AMZN $GOOG $GOOGL $MSFT""",8.0
22943,2016-04-20,'RT @theflynews: European Commission charges Google with abusing market dominance of Android $GOOG $GOOGL: Full Story https://t.co/5ZoRKnGJ1G',-5.0
22944,2016-04-20,"'RT MarketCurrents: EU charges Google with Android dominance https://t.co/yQ5BKBuKvk $GOOG $GOOGL,https://t.co/Q0pEHTMLie'",-2.0
22945,2016-04-20,'EU charges Google with Android dominance $GOOG $GOOGL https://t.co/tGe95sHe8n https://t.co/UHuPv8bzVV',-2.0
22946,2016-04-20,'EU charges Google with Android dominance $GOOG $GOOGL https://t.co/xYTnEsX6S2',-2.0
22947,2016-04-20,'Unicorn Bay rating for $GOOGL is 3.6 out of 5. https://t.co/AEzLQhWHKq',0.0
22948,2016-04-20,'$GE &amp; $GOOGL Stocks on the Move https://t.co/ixEdreTXLi',0.0
22949,2016-04-20,'EU charges Google with Android dominance https://t.co/BlgTkqyeEA $GOOG $GOOGL',-2.0
22950,2016-04-20,'EU charges Google with Android dominance https://t.co/5uy1WXhGxf $GOOG $GOOGL',-2.0
22951,2016-04-20,'EU charges Google with Android dominance https://t.co/bBuYhdFEQo $GOOG $GOOGL',-2.0
22952,2016-04-20,'EU charges Google with Android dominance https://t.co/CHf13l67HC $GOOG $GOOGL',-2.0
22953,2016-04-20,"'AT&amp;T: Be Afraid, Be Very Afraid https://t.co/URIRuiBC2X $GOOGL $GOOG $T'",-4.0
22954,2016-04-20,"'AT&amp;T: Be Afraid, Be Very Afraid https://t.co/1VVsDDI4DO $GOOGL $GOOG $T'",-4.0
22955,2016-04-20,"'AT&amp;T: Be Afraid, Be Very Afraid https://t.co/CIOKI96gOd $GOOGL $GOOG $T'",-4.0
22956,2016-04-20,"'AT&amp;T: Be Afraid, Be Very Afraid https://t.co/yyN0VYxQYZ $GOOGL $GOOG $T'",-4.0
22957,2016-04-20,'RT @labboudles: First JV with fellow Gadfly @ShiraOvide --&gt;  Google has plenty of reasons to be paranoid about Android $GOOGL https://t.co/\xc9',0.0
22958,2016-04-20,'RT @labboudles: First JV with fellow Gadfly @ShiraOvide --&gt;  Google has plenty of reasons to be paranoid about Android $GOOGL https://t.co/\xc9',0.0
22959,2016-04-20,'First JV with fellow Gadfly @ShiraOvide --&gt;  Google has plenty of reasons to be paranoid about Android $GOOGL https://t.co/zSeDDV7Mkv',0.0
22960,2016-04-20,'European Commission charges Google with abusing market dominance of Android $GOOG $GOOGL: Full Story https://t.co/5ZoRKnGJ1G',-5.0
22961,2016-04-20,'RT @IGTV: EU claims #Google is breaking European law in relation to #Android operating system &amp; applications: https://t.co/u7KzNd9N5B $GOOGL',0.0
22962,2016-04-20,'EU claims #Google is breaking European law in relation to #Android operating system &amp; applications: https://t.co/u7KzNd9N5B $GOOGL',0.0
22963,2016-04-20,"""IBM's Cloud: Jim Comfort On Competitive Advantages - IBM Exclusive Interview (Part 2) https://t.co/Y6E9ilOfIl $AMZN $GOOG $GOOGL $MSFT""",8.0
22964,2016-04-20,"""IBM's Cloud: Jim Comfort On Competitive Advantages - IBM Exclusive Interview (Part 2) https://t.co/TykKYJMWLN $AMZN $GOOG $GOOGL $MSFT""",8.0
22965,2016-04-20,"'Hattlem: $GOOG Alphabet Inc.: $GOOG $GOOGL a beast, however, it needs to take https://t.co/uu6W7lhUbx'",0.0
22966,2016-04-20,"'The European Commission has filed an antitrust complaint against Google, reports @robaeprice https://t.co/VqlrxZzdBx $GOOGL #legalnews'",-2.0
22967,2016-04-20,'RRGB Filings\rSee Here ---&gt; https://t.co/zvjADnRIrR\r\r$RRGB $GOOGL $RGBP #finance',0.0
22968,2016-04-20,'Alphabet Inc $GOOGL Given New $840.00 Price Target at Wedbush https://t.co/XtN7bLYokF',0.0
22969,2016-04-20,'$GOOGL $GOOG:\r\rEU Files Formal Charges Against Google Over Android Conduct:\r\rhttps://t.co/qp9o1YukAb',-2.0
22970,2016-04-20,'UPDATE: EC Sends Statement of Objections to Google on Android OS and Applications: The European C... https://t.co/RSkkvdVcwn $goog $googl',0.0
22971,2016-04-20,'$GOOGL:\r\rL\xd5Oreal Reshuffle Sets Up CEO Succession Race as Stars Collide:\r\rhttps://t.co/x7CTj77XJ2',-1.0
22972,2016-04-20,'$GOOGL:\r\rGoogle\xd5s Skirmishes With EU\xd5s Antitrust Regulator Since 2010:\r\rhttps://t.co/2u6r5lpBvi',0.0
22973,2016-04-20,'$GOOGL:\r\rRenminbi Depreciation Almost Inevitable: Juckes:\r\rhttps://t.co/0wwqq99MZw',0.0
22974,2016-04-20,'$GOOGL:\r\rGermany Makes Unprecedented Request of Belgium to Shut Reactors:\r\rhttps://t.co/omKPcrPJtU',0.0
22975,2016-04-20,'$GOOGL:\r\rEurope\xd5s Higher-Rated Bonds Rise as Stock Slump Fuels Safety Bid:\r\rhttps://t.co/Q6INx9Str9',2.0
22976,2016-04-20,"'$GOOGL:\r\rGoogle\xd5s Curbs on Phone Makers Choke App Competition, EU Says:\r\rhttps://t.co/J0wPor6L90'",-2.0
22977,2016-04-20,'Wondering about #sentiment indicator for $GOOGL? The Short Ratio is 1.8% https://t.co/YDwDg4oSL5',0.0
22978,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/W8EVlaWyk0 $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
22979,2016-04-20,'$GOOGL #SEO #SearchEngineOptimization #bots #like #retweeting #blogs from https://t.co/SOm8rjvuBZ',2.0
22980,2016-04-20,'RT @WallStreetTrend: #GoodMorning #California #Companies $aapl $googl $cvx $hpq $csco $wfc $mck $intc $dis $im https://t.co/SOm8rjvuBZ http\xc9',1.0
22981,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/APrFv4omnP $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
22982,2016-04-20,'Q1 2016 EPS Estimates for Alphabet Inc Increased by Wedbush $GOOGL https://t.co/TBoeV5Se0E',1.0
22983,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/YDqLXVNnhc $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
22984,2016-04-20,'#GoodMorning #California #Companies $aapl $googl $cvx $hpq $csco $wfc $mck $intc $dis $im https://t.co/SOm8rjvuBZ https://t.co/SXlbXA2yKc',1.0
22985,2016-04-20,'$GOOGL https://t.co/dBfKD6fPTO',0.0
22986,2016-04-20,'#Alphabet 1Q Earnings Preview: Looking For A Beat $GOOGL Also $IBM $WDC $AAPL $AMZN $MSFT https://t.co/5THzMUPj6A',0.0
22987,2016-04-20,'EXA Yield\rSee Here ---&gt; https://t.co/pwXoMQu286\r\r$EXA $GOOGL $KMPH #tradeideas',3.0
22988,2016-04-20,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M $GOOG $GOOGL https://t.co/FAo9ArzJj2',-1.0
22989,2016-04-20,"""Bullish about $GOOGL , but my bank won't let me buy it!""",3.0
22990,2016-04-20,'Wondering about risks of $GOOGL? The 21-day volatility is 3.67% https://t.co/Vkvc21fnCs',-2.0
22991,2016-04-20,'Alphabet Inc $GOOGL Given \xd2Buy\xd3 Rating at Cantor Fitzgerald https://t.co/cTFvP7hbOm',0.0
22992,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/eNUMDSEq1q $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
22993,2016-04-20,"'Wed: 7:30amPT oil inv\rTh: ECB mtg, $BIIB $MSFT $UA $GOOGL eps, China flashPmi ah\rFri: EU/US Flash Pmi,10am rig ct\rMon: $AAPL\rWed: Fed mtg'",-1.0
22994,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are...\rhttps://t.co/iXodsaRA00 $MSFT, $GE, $GOOG, $GOOGL, $AMZN""",4.0
22995,2016-04-20,'RT @davidmoadel: $AAPL #Apple vs #Google And The Future Of #Tech https://t.co/L8xh4JiTSd $GOOG $GOOGL $QQQ $SPY $SPX $DIA $DJIA #finance #s\xc9',0.0
22996,2016-04-20,'RT @davidmoadel: $AAPL #Apple vs #Google And The Future Of #Tech https://t.co/L8xh4JiTSd $GOOG $GOOGL $QQQ $SPY $SPX $DIA $DJIA #finance #s\xc9',0.0
22997,2016-04-20,'What To Expect Ahead Of #Alphabet Inc Earnings $GOOG $GOOGL https://t.co/q7dMLebk1x',0.0
22998,2016-04-20,'$AAPL #Apple vs #Google And The Future Of #Tech https://t.co/L8xh4JiTSd $GOOG $GOOGL $QQQ $SPY $SPX $DIA $DJIA #finance #stockmarket #stocks',0.0
22999,2016-04-20,'$GOOGL:\r\rEU antitrust chief expected to charge Google on Wednesday: Sources:\r\rhttps://t.co/wVDDnd0Ud5',0.0
23000,2016-04-20,"""Microsoft And Amazon's Latest Cloud Moves Show How Different Their Visions Are https://t.co/mbglHG61Be $ACN $GE $GOOG $GOOGL $VMW $MSFT""",1.0
23001,2016-04-20,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/DN8EIb59js $GOOG $GOOGL',-1.0
23002,2016-04-20,'RT @davidmoadel: $TWTR What happens in a 2016 Internet minute? $LNKD $GOOG $GOOGL $NFLX $AMZN $FB Interesting info here #Netflix $SPY https\xc9',2.0
23003,2016-04-20,'RT @davidmoadel: $TWTR What happens in a 2016 Internet minute? $LNKD $GOOG $GOOGL $NFLX $AMZN $FB Interesting info here #Netflix $SPY https\xc9',2.0
23004,2016-04-20,"""RT @MobilePotpurri: Not a good sign: what #Nest's product shutdown says about the #IoT - $GOOGL #Revolv https://t.co/kDg4PkwiOa""",3.0
23005,2016-04-20,'RT @MobilePotpurri: Interesting: #Volvo tests #SelfDrivingCar in #China and #Sweden - #IoT $TSLA $GOOGL https://t.co/zjSykjCF50',2.0
23006,2016-04-20,'RT @danshep55: Video out. you get dealt Aces you better play them with extreme prejudice $tsla $googl $aapl https://t.co/tzn5UzFYgb https:/\xc9',0.0
23007,2016-04-20,"'LMR Partners LLP Purchases Shares of 8,438 Alphabet Inc $GOOGL https://t.co/gyJQXadTXR'",1.0
23008,2016-04-20,"'PICTET BANK &amp; TRUST Ltd Buys Shares of 13,769 Alphabet Inc $GOOGL https://t.co/iVx5rX8XPA'",2.0
23009,2016-04-20,"'Smith Asset Management Group LP Acquires 14,831 Shares of Alphabet Inc $GOOGL https://t.co/QDxe7UW94d'",3.0
23010,2016-04-20,'INCOME INEQUALITY? $GOOG $GOOGL https://t.co/8A79C1Gg8O',0.0
23011,2016-04-20,'$GOOGL:\r\rPICTET BANK &amp; TRUST Ltd Buys Shares of 13769 Alphabet Inc \xc9:\r\rhttps://t.co/GIOvVeOUHQ',2.0
23012,2016-04-20,'$GOOGL:\r\rLMR Partners LLP Purchases Shares of 8438 Alphabet Inc (GOOGL):\r\rhttps://t.co/mCdthn79P6',-1.0
23013,2016-04-20,'$GOOGL:\r\rAlphabet Inc (GOOGL) Stake Lowered by Patriot Wealth \xc9:\r\rhttps://t.co/EOLQPj7pMh',3.0
23014,2016-04-20,'From The Economist Espresso: Google eyed: antitrust in Europe: #Google #antitrust #EU $GOOGL $GGOG  https://t.co/j2g2pq3t7f',0.0
23015,2016-04-20,'$UNP $DIS $GOOGL options have the largest change in volume. Free options screener. https://t.co/WmpNgUyO7J',1.0
23016,2016-04-20,"""@footnoted who audits the classification of those fees? Yes, it's a material amount for individuals but relatively immaterial to $GOOGL""",1.0
23017,2016-04-20,'RT @TJReazor: #StockNerds this video contains the potential trajectory of $GLD $SLV $GOOGL &amp; $FB https://t.co/llFSrZctNo #Silver https://t.\xc9',0.0
23018,2016-04-20,'#ES_F Weekly $AAPL $MSFT $XOM $JNJ $GE $BRK.B $FB $T $PG $WFC $AMZN $GOOGL $JPM $GOOG $VZ $PFE $KO $HD $CVX $PEP https://t.co/MzLBp8beer',3.0
23019,2016-04-20,'RT @afortunetraders: Lot of traders who charge for their  service have been buying calls on $tsla $nflx $googl $spx $spy and wiping out you\xc9',0.0
23020,2016-04-20,'@PaulJSingh $GOOGL',0.0
23021,2016-04-20,'RT @afortunetraders: Lot of traders who charge for their  service have been buying calls on $tsla $nflx $googl $spx $spy and wiping out you\xc9',0.0
23022,2016-04-20,"'RT @smtraderCA: ""Mid Week Market &amp; Stocks Update - 4/19/2016"" $ES_F $SPX $SPY $AAPL $AMZN $GOOGL $TSLA $FB $NFLX $TWTR https://t.co/sDCrZqg\xc9'",0.0
23023,2016-04-20,"'""Mid Week Market &amp; Stocks Update - 4/19/2016"" $ES_F $SPX $SPY $AAPL $AMZN $GOOGL $TSLA $FB $NFLX $TWTR https://t.co/sDCrZqg1c3'",0.0
23024,2016-04-20,'RT @afortunetraders: Lot of traders who charge for their  service have been buying calls on $tsla $nflx $googl $spx $spy and wiping out you\xc9',0.0
23025,2016-04-20,'Lot of traders who charge for their  service have been buying calls on $tsla $nflx $googl $spx $spy and wiping out your accounts quickly lol',3.0
23026,2016-04-20,'RT @afortunetraders: $GOOGL fell 1.5% after headlines indicated that that the European Union is scheduled to file an antitrust suit against\xc9',0.0
23027,2016-04-20,"'RT @acestock: much euphoria&amp;hype on Co.s that the bump&amp;dump does not exist,but norm Bumb&amp;Ok is,thats scarier $tsla $googl $aapl @HalftimeRe\xc9'",2.0
23028,2016-04-20,'#StockNerds this video contains the potential trajectory of $GLD $SLV $GOOGL &amp; $FB https://t.co/llFSrZctNo #Silver https://t.co/c2u0hUsB5N',0.0
23029,2016-04-20,"'RT @footnoted: $GOOGL paid E&amp;Y nearly $21m in fees last year for accounting services, according to prelim proxy. https://t.co/EgKcfKOs0S'",0.0
23030,2016-04-20,"'much euphoria&amp;hype on Co.s that the bump&amp;dump does not exist,but norm Bumb&amp;Ok is,thats scarier $tsla $googl $aapl @HalftimeReport @CNBCnow'",2.0
23031,2016-04-20,"'RT @MonolithMoments: #beforeyoutube a copyright meant something, #afteryoutube Only $GOOGL profits from your creations! #MonolithMoments ht\xc9'",2.0
23032,2016-04-20,"'Money Flows: Buying on Weakness: Among stocks that were down today, these had the largest inflow of money: $HD $PM $GOOGL $VLO $WMT (top 5)'",0.0
23033,2016-04-20,'RT @afortunetraders: $GOOGL fell 1.5% after headlines indicated that that the European Union is scheduled to file an antitrust suit against\xc9',0.0
23034,2016-04-20,'$GOOGL fell 1.5% after headlines indicated that that the European Union is scheduled to file an antitrust suit against the tech name#bearish',0.0
23035,2016-04-20,"'RT @johnscharts: $GOOGL engulfing candle, but still needs confirmation https://t.co/7xiy3HF6Q5'",0.0
23036,2016-04-20,'RT @nobullshytrader: all wee need iz 4 $GOOG $GOOGL $KO $MCD $FFIV $MSFT 2 blow earningz along with $INTC $NFLX $IBM and we can hit ATHs by\xc9',0.0
23037,2016-04-20,'all wee need iz 4 $GOOG $GOOGL $KO $MCD $FFIV $MSFT 2 blow earningz along with $INTC $NFLX $IBM and we can hit ATHs by friday $SPY $DIA PONZ',0.0
23038,2016-04-20,'$GOOGL: Analyst action by Credit Suisse on Alphabet: https://t.co/1m5HaeiC8P https://t.co/M2lVGg7lmy',0.0
23039,2016-04-20,'Alphabet Inc Set For Big First Quarter $GOOGL #Markets https://t.co/9V0GjzR1lJ https://t.co/hvUkkNK15x',1.0
23040,2016-04-20,'RT @danshep55: Video out. you get dealt Aces you better play them with extreme prejudice $tsla $googl $aapl https://t.co/tzn5UzFYgb https:/\xc9',0.0
23041,2016-04-20,'Video out. you get dealt Aces you better play them with extreme prejudice $tsla $googl $aapl https://t.co/tzn5UzFYgb https://t.co/c37nH9mdg5',2.0
23042,2016-04-20,'Alphabet Inc Set For Big First Quarter\xca$GOOGL https://t.co/YfzbkkoATy https://t.co/gGtQYcQsaZ',1.0
23043,2016-04-20,'ERF Yield\rSee Here ---&gt; https://t.co/d6dOSgW08K\r\r$ERF $OMF $GOOGL #investing',0.0
23044,2016-04-20,"'RT @iviewmarkets: $GOOG $GOOGL a beast, however, it needs to take out that $764 level or could rollover once gain. https://t.co/OcIXlOrVpQ'",2.0
23045,2016-04-20,"'Intel to cut 12,000 jobs globally https://t.co/bEFmtjjU6c via @CNNMoney $INTC $GOOGL $AAPL  #TKOSTOCKS'",-1.0
23046,2016-04-20,'RT @t3live: Watch the latest @T3live #DailyRecap video hosted by @RedDogT3 https://t.co/xN7160l8Ps  $NFLX $IBM $AMZN $GOOGL $AAPL $FB $SPY\xc9',0.0
23047,2016-04-20,'RT @t3live: Watch the latest @T3live #DailyRecap video hosted by @RedDogT3 https://t.co/xN7160l8Ps  $NFLX $IBM $AMZN $GOOGL $AAPL $FB $SPY\xc9',0.0
23048,2016-04-20,'@Sprint Claims 100 Mbps Speeds on its LTE Plus Network!  https://t.co/9Kr5zbZ6dh $S $QQQ $DISH $GOOGL $DIS $GM $GE $MSFT $BBRY $YHOO $BABA',0.0
23049,2016-04-20,'RT @SAlphaTech: Yelp: Will The EU Help? https://t.co/sfxqKZrwjY $GOOG #GOOGLE $GOOGL $YELP',2.0
23050,2016-04-20,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/vj5unEGV3v $GOOG $GOOGL',-1.0
23051,2016-04-20,'$GOOGL:\r\rAlphabet Inc (NASDAQ:GOOGL) Closes -1.45% For the Session:\r\rhttps://t.co/zasTrrC8pT',0.0
23052,2016-04-19,"""RT @RedDogT3: If you go into my day count rules. You buy Day#1 add Day#2 sell day 3 or 4.  This is why u don't Chace day 5-6-7 like in $amz\xc9""",2.0
23053,2016-04-19,"'RT MarketCurrents: Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/ksr7kOrd6n $GOOG $GOOGL,www.blackboxphd.\xc9'",-1.0
23054,2016-04-19,'$SPY Buckle up: #Stocks could drop 25% or more https://t.co/qRdZjji3Dr $SPX $DIA $DJIA $QQQ $IWM $AAPL $GOOG $GOOGL $NFLX $AMZN $FB $BABA $C',-1.0
23055,2016-04-19,'What To Expect Ahead Of #Alphabet Inc Earnings $GOOG $GOOGL https://t.co/7zUeAe2pDl',0.0
23056,2016-04-19,"'RT @optionalarmchat: FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AM\xc9'",1.0
23057,2016-04-19,"'RT @optionalarmchat: FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AM\xc9'",1.0
23058,2016-04-19,"'RT @optionalarmchat: FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AM\xc9'",1.0
23059,2016-04-19,"'RT @optionalarmchat: FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AM\xc9'",1.0
23060,2016-04-19,"'RT @optionalarmchat: FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AM\xc9'",1.0
23061,2016-04-19,"'FREE TRIALS HERE: Live Trading Room or Private $TWTR Feed LIVE TRADE ALERTS, Mkt Commentary, Traders of all Levels $AMZN $NFLX $GOOGL $SPY'",1.0
23062,2016-04-19,'$GOOGL:\r\rEU\xd5s Android Antitrust Probe: Why Google Is Under Threat:\r\rhttps://t.co/Zd02LDGb4t',-2.0
23063,2016-04-19,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/7VRNIfeKr1 $GOOG $GOOGL',-1.0
23064,2016-04-19,'Do You Remember Internet Life #BeforeYouTube? $GOOG $GOOGL https://t.co/4fE15AxtMx cc: @midnight https://t.co/dFu0Bb8Ys2',0.0
23065,2016-04-19,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/3I9XRaGTYL $GOOG $GOOGL',-1.0
23066,2016-04-19,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/7L7sifGsff $GOOG $GOOGL',-1.0
23067,2016-04-19,'Alphabet/Google pay: Schmidt drops to $8M; Pichai draws $100M https://t.co/w1vBty493m $GOOG $GOOGL',-1.0
23068,2016-04-19,'Live https://t.co/TZJmvxVQiv in2min Stocks up $FB $DIS boom https://t.co/x4dR8BFxZX $NFLX $SPY $TWTR $RLYP $GOOGL $AAPL $IBB $BIB $ERX $GDX',0.0
23069,2016-04-19,'Commented on Kopin Corporation 2015 Results - More Patience Required https://t.co/6N0mtwCXRc $GOOG $GOOGL $KOPN',0.0
